rotulo fase id_evento id_estrutura tempo endereco tamanho
E 0 11921 2 2.874370823 140732763497632 32
E 0 11922 2 2.874372947 140732763324832 32
E 0 11923 2 2.874373688 140732763494432 32
E 0 11924 2 2.874375822 140732763350432 32
E 0 11925 2 2.874376394 140732763484832 32
E 0 11926 2 2.874377987 140732763366432 32
E 0 11927 2 2.874378588 140732763481632 32
E 0 11928 2 2.874379680 140732763379232 32
E 0 11929 2 2.874380241 140732763478432 32
E 0 11930 2 2.874381493 140732763392032 32
E 0 11931 2 2.874382064 140732763472032 32
E 0 11932 2 2.874383327 140732763395232 32
E 0 11933 2 2.874383958 140732763468832 32
E 0 11934 2 2.874384960 140732763411232 32
E 0 11935 2 2.874385471 140732763465632 32
E 0 11936 2 2.874386713 140732763430432 32
E 0 11937 2 2.874387304 140732763462432 32
E 0 11938 2 2.874389258 140732762595232 32
E 0 11939 2 2.874389819 140732763452832 32
E 0 11940 2 2.874390661 140732762601632 32
E 0 11941 2 2.874391432 140732763440032 32
E 0 11942 2 2.874392314 140732762604832 32
E 0 11943 2 2.874392945 140732763433632 32
E 0 11944 2 2.874393666 140732762611232 32
E 0 11945 2 2.874394218 140732763430432 32
E 0 11946 2 2.874395059 140732762620832 32
E 0 11947 2 2.874395630 140732763427232 32
E 0 11948 2 2.874396742 140732762624032 32
E 0 11949 2 2.874397384 140732763411232 32
E 0 11950 2 2.874398566 140732762627232 32
E 0 11951 2 2.874399327 140732763408032 32
E 0 11952 2 2.874400249 140732762630432 32
E 0 11953 2 2.874497344 140732763398432 32
E 0 11954 2 2.874500871 140732762633632 32
E 0 11955 2 2.874501722 140732763392032 32
E 0 11956 2 2.874503546 140732762636832 32
E 0 11957 2 2.874504287 140732763382432 32
E 0 11958 2 2.874505149 140732762640032 32
E 0 11959 2 2.874505920 140732763379232 32
E 0 11960 2 2.874507493 140732762646432 32
E 0 11961 2 2.874508295 140732763369632 32
E 0 11962 2 2.874509818 140732762659232 32
E 0 11963 2 2.874510479 140732763366432 32
E 0 11964 2 2.874511571 140732762665632 32
E 0 11965 2 2.874512242 140732763363232 32
E 0 11966 2 2.874513204 140732762668832 32
E 0 11967 2 2.874514076 140732763360032 32
E 0 11968 2 2.874515288 140732762672032 32
E 0 11969 2 2.874515959 140732763353632 32
E 0 11970 2 2.874517051 140732762675232 32
E 0 11971 2 2.874517613 140732763344032 32
E 0 11972 2 2.874518624 140732762678432 32
E 0 11973 2 2.874519125 140732763334432 32
E 0 11974 2 2.874520017 140732762681632 32
E 0 11975 2 2.874520498 140732763328032 32
E 0 11976 2 2.874521490 140732762688032 32
E 0 11977 2 2.874521961 140732763318432 32
E 0 11978 2 2.874524175 140732762707232 32
E 0 11979 2 2.874524656 140732763305632 32
E 0 11980 2 2.874525498 140732762713632 32
E 0 11981 2 2.874526039 140732763302432 32
E 0 11982 2 2.874527051 140732762726432 32
E 0 11983 2 2.874527511 140732763299232 32
E 0 11984 2 2.874528243 140732762729632 32
E 0 11985 2 2.874528704 140732763296032 32
E 0 11986 2 2.874529615 140732762732832 32
E 0 11987 2 2.874530237 140732763286432 32
E 0 11988 2 2.874531198 140732762739232 32
E 0 11989 2 2.874531669 140732763283232 32
E 0 11990 2 2.874532521 140732762742432 32
E 0 11991 2 2.874533002 140732763276832 32
E 0 11992 2 2.874534104 140732762745632 32
E 0 11993 2 2.874534565 140732763260832 32
E 0 11994 2 2.874535587 140732762752032 32
E 0 11995 2 2.874536068 140732763257632 32
E 0 11996 2 2.874537140 140732762761632 32
E 0 11997 2 2.874537611 140732763251232 32
E 0 11998 2 2.874538242 140732762764832 32
E 0 11999 2 2.874538703 140732763248032 32
E 0 12000 2 2.874539504 140732762768032 32
E 0 12001 2 2.874539975 140732763244832 32
E 0 12002 2 2.874540877 140732762774432 32
E 0 12003 2 2.874541348 140732763241632 32
E 0 12004 2 2.874542420 140732762787232 32
E 0 12005 2 2.874542901 140732763238432 32
E 0 12006 2 2.874544113 140732762796832 32
E 0 12007 2 2.874544584 140732763225632 32
E 0 12008 2 2.874545325 140732762800032 32
E 0 12009 2 2.874545786 140732763219232 32
E 0 12010 2 2.874546738 140732762806432 32
E 0 12011 2 2.874547209 140732763206432 32
E 0 12012 2 2.874548311 140732762819232 32
E 0 12013 2 2.874548782 140732763203232 32
E 0 12014 2 2.874549734 140732762822432 32
E 0 12015 2 2.874550355 140732763190432 32
E 0 12016 2 2.874551637 140732762825632 32
E 0 12017 2 2.874552269 140732763161632 32
E 0 12018 2 2.874553591 140732762838432 32
E 0 12019 2 2.874554062 140732763158432 32
E 0 12020 2 2.874554934 140732762844832 32
E 0 12021 2 2.874555395 140732763152032 32
E 0 12022 2 2.874556807 140732762848032 32
E 0 12023 2 2.874557418 140732763132832 32
E 0 12024 2 2.874558601 140732762851232 32
E 0 12025 2 2.874559202 140732763120032 32
E 0 12026 2 2.874560364 140732762873632 32
E 0 12027 2 2.874560945 140732763116832 32
E 0 12028 2 2.874561747 140732762880032 32
E 0 12029 2 2.874562218 140732763113632 32
E 0 12030 2 2.874563239 140732762883232 32
E 0 12031 2 2.874563700 140732763110432 32
E 0 12032 2 2.874564572 140732762886432 32
E 0 12033 2 2.874565033 140732763104032 32
E 0 12034 2 2.874566185 140732762889632 32
E 0 12035 2 2.874566656 140732763088032 32
E 0 12036 2 2.874567948 140732762892832 32
E 0 12037 2 2.874568419 140732763062432 32
E 0 12038 2 2.874569391 140732762896032 32
E 0 12039 2 2.874569862 140732763052832 32
E 0 12040 2 2.874570634 140732762899232 32
E 0 12041 2 2.874571124 140732763049632 32
E 0 12042 2 2.874572768 140732762918432 32
E 0 12043 2 2.874573239 140732763046432 32
E 0 12044 2 2.874574160 140732762921632 32
E 0 12045 2 2.874574651 140732763040032 32
E 0 12046 2 2.874575783 140732762924832 32
E 0 12047 2 2.874576244 140732763030432 32
E 0 12048 2 2.874577116 140732762928032 32
E 0 12049 2 2.874631820 140732763024032 32
E 0 12050 2 2.874633413 140732762931232 32
E 0 12051 2 2.874633894 140732763020832 32
E 0 12052 2 2.874635377 140732762940832 32
E 0 12053 2 2.874635858 140732763008032 32
E 0 12054 2 2.874636770 140732762944032 32
E 0 12055 2 2.874637250 140732763001632 32
E 0 12056 2 2.874638272 140732762950432 32
E 0 12057 2 2.874638743 140732762998432 32
E 0 12058 2 2.874640146 140732762956832 32
E 0 12059 2 2.874640617 140732762988832 32
E 0 12060 2 2.874642050 140732762966432 32
E 0 12061 2 2.874642530 140732762982432 32
E 0 12062 2 2.874643532 140732762969632 32
E 0 12063 2 2.874644013 140732762979232 32
E 0 12064 2 2.874644795 140732762972832 32
E 0 12065 2 2.874645266 140732762976032 32
E 0 12066 2 2.874647330 140732762592032 32
E 0 12067 2 2.874647831 140732762960032 32
E 0 12068 2 2.874648642 140732762595232 32
E 0 12069 2 2.874649113 140732762950432 32
E 0 12070 2 2.874649744 140732762598432 32
E 0 12071 2 2.874650215 140732762940832 32
E 0 12072 2 2.874650826 140732762601632 32
E 0 12073 2 2.874651317 140732762937632 32
E 0 12074 2 2.874652059 140732762604832 32
E 0 12075 2 2.874652550 140732762934432 32
E 0 12076 2 2.874653491 140732762611232 32
E 0 12077 2 2.874654113 140732762921632 32
E 0 12078 2 2.874654994 140732762614432 32
E 0 12079 2 2.874655615 140732762918432 32
E 0 12080 2 2.874656607 140732762620832 32
E 0 12081 2 2.874657088 140732762912032 32
E 0 12082 2 2.874657780 140732762624032 32
E 0 12083 2 2.874658260 140732762899232 32
E 0 12084 2 2.874658902 140732762627232 32
E 0 12085 2 2.874659383 140732762889632 32
E 0 12086 2 2.874659994 140732762630432 32
E 0 12087 2 2.874660465 140732762886432 32
E 0 12088 2 2.874661436 140732762633632 32
E 0 12089 2 2.874661927 140732762854432 32
E 0 12090 2 2.874662739 140732762646432 32
E 0 12091 2 2.874663220 140732762848032 32
E 0 12092 2 2.874663931 140732762649632 32
E 0 12093 2 2.874664412 140732762841632 32
E 0 12094 2 2.874665073 140732762656032 32
E 0 12095 2 2.874665564 140732762838432 32
E 0 12096 2 2.874666276 140732762659232 32
E 0 12097 2 2.874666757 140732762835232 32
E 0 12098 2 2.874667578 140732762662432 32
E 0 12099 2 2.874668059 140732762816032 32
E 0 12100 2 2.874668660 140732762665632 32
E 0 12101 2 2.874669141 140732762812832 32
E 0 12102 2 2.874669802 140732762668832 32
E 0 12103 2 2.874670283 140732762800032 32
E 0 12104 2 2.874670965 140732762675232 32
E 0 12105 2 2.874671446 140732762793632 32
E 0 12106 2 2.874672237 140732762678432 32
E 0 12107 2 2.874672718 140732762780832 32
E 0 12108 2 2.874673479 140732762681632 32
E 0 12109 2 2.874673960 140732762764832 32
E 0 12110 2 2.874674652 140732762688032 32
E 0 12111 2 2.874675113 140732762758432 32
E 0 12112 2 2.874676014 140732762691232 32
E 0 12113 2 2.874676495 140732762752032 32
E 0 12114 2 2.874677267 140732762694432 32
E 0 12115 2 2.874677758 140732762732832 32
E 0 12116 2 2.874678529 140732762697632 32
E 0 12117 2 2.874679010 140732762720032 32
E 0 12118 2 2.874679651 140732762700832 32
E 0 12119 2 2.874680122 140732762713632 32
E 0 12120 2 2.874680964 140732762592032 32
E 0 12121 2 2.874681545 140732762700832 32
E 0 12122 2 2.874682216 140732762601632 32
E 0 12123 2 2.874682707 140732762694432 32
E 0 12124 2 2.874683328 140732762608032 32
E 0 12125 2 2.874683799 140732762691232 32
E 0 12126 2 2.874684390 140732762611232 32
E 0 12127 2 2.874684861 140732762688032 32
E 0 12128 2 2.874685592 140732762627232 32
E 0 12129 2 2.874686063 140732762684832 32
E 0 12130 2 2.874686634 140732762630432 32
E 0 12131 2 2.874687105 140732762681632 32
E 0 12132 2 2.874687717 140732762633632 32
E 0 12133 2 2.874688187 140732762675232 32
E 0 12134 2 2.874688829 140732762643232 32
E 0 12135 2 2.874689310 140732762672032 32
E 0 12136 2 2.874689921 140732762646432 32
E 0 12137 2 2.874690392 140732762668832 32
E 0 12138 2 2.874691083 140732762662432 32
E 0 12139 2 2.874691624 140732762665632 32
E 0 12140 2 2.874692496 140732762592032 32
E 0 12141 2 2.874692987 140732762646432 32
E 0 12142 2 2.874693618 140732762595232 32
E 0 12143 2 2.874694189 140732762640032 32
E 0 12144 2 2.874711822 140732762601632 32
E 0 12145 2 2.874712363 140732762633632 32
E 0 12146 2 2.874713105 140732762608032 32
E 0 12147 2 2.874713606 140732762627232 32
E 0 12148 2 2.874714257 140732762614432 32
E 0 12149 2 2.874714898 140732762620832 32
E 0 12150 2 2.874715970 140732762592032 32
E 0 12151 2 2.874716471 140732762614432 32
E 0 12152 2 2.874717133 140732762601632 32
E 0 12153 2 2.874717634 140732762611232 32
E 0 12154 2 2.874718595 140732762592032 32
E 0 12155 2 2.874719186 140732762598432 32
E 0 12156 2 2.874719878 140732762595232 32
E 0 12157 2 2.874720479 140732762595232 32
E 0 12158 2 2.874721200 140732762598432 32
E 0 12159 2 2.874721701 140732762601632 32
E 0 12160 2 2.874722613 140732762608032 32
E 0 12161 2 2.874723114 140732762614432 32
E 0 12162 2 2.874723865 140732762604832 32
E 0 12163 2 2.874724366 140732762611232 32
E 0 12164 2 2.874725018 140732762608032 32
E 0 12165 2 2.874725499 140732762608032 32
E 0 12166 2 2.874726230 140732762617632 32
E 0 12167 2 2.874726721 140732762662432 32
E 0 12168 2 2.874727442 140732762640032 32
E 0 12169 2 2.874727923 140732762659232 32
E 0 12170 2 2.874728564 140732762646432 32
E 0 12171 2 2.874729055 140732762656032 32
E 0 12172 2 2.874729797 140732762617632 32
E 0 12173 2 2.874730298 140732762652832 32
E 0 12174 2 2.874730889 140732762620832 32
E 0 12175 2 2.874731370 140732762649632 32
E 0 12176 2 2.874731971 140732762624032 32
E 0 12177 2 2.874732452 140732762646432 32
E 0 12178 2 2.874733043 140732762630432 32
E 0 12179 2 2.874733534 140732762643232 32
E 0 12180 2 2.874734115 140732762633632 32
E 0 12181 2 2.874734606 140732762640032 32
E 0 12182 2 2.874735357 140732762617632 32
E 0 12183 2 2.874735848 140732762636832 32
E 0 12184 2 2.874736519 140732762620832 32
E 0 12185 2 2.874737000 140732762627232 32
E 0 12186 2 2.874737822 140732762617632 32
E 0 12187 2 2.874738313 140732762617632 32
E 0 12188 2 2.874738984 140732762624032 32
E 0 12189 2 2.874739475 140732762636832 32
E 0 12190 2 2.874740136 140732762630432 32
E 0 12191 2 2.874740617 140732762630432 32
E 0 12192 2 2.874741309 140732762624032 32
E 0 12193 2 2.874741800 140732762627232 32
E 0 12194 2 2.874742511 140732762633632 32
E 0 12195 2 2.874743162 140732762636832 32
E 0 12196 2 2.874744134 140732762646432 32
E 0 12197 2 2.874744625 140732762646432 32
E 0 12198 2 2.874745296 140732762640032 32
E 0 12199 2 2.874745797 140732762640032 32
E 0 12200 2 2.874746458 140732762649632 32
E 0 12201 2 2.874746949 140732762652832 32
E 0 12202 2 2.874747651 140732762656032 32
E 0 12203 2 2.874748152 140732762659232 32
E 0 12204 2 2.874748803 140732762659232 32
E 0 12205 2 2.874749294 140732762659232 32
E 0 12206 2 2.874750115 140732762678432 32
E 0 12207 2 2.874750616 140732762700832 32
E 0 12208 2 2.874751258 140732762681632 32
E 0 12209 2 2.874751728 140732762697632 32
E 0 12210 2 2.874752380 140732762691232 32
E 0 12211 2 2.874752881 140732762694432 32
E 0 12212 2 2.874753572 140732762672032 32
E 0 12213 2 2.874754063 140732762691232 32
E 0 12214 2 2.874754684 140732762678432 32
