rotulo fase id_evento id_estrutura tempo endereco tamanho
E 0 240 0 1.379072153 140728276170800 32
E 0 241 0 1.379072744 140728276174000 32
E 0 242 0 1.379073257 140728276177200 32
E 0 243 0 1.379073847 140728276180400 32
E 0 244 0 1.379074331 140728276183600 32
E 0 245 0 1.379074999 140728276186800 32
E 0 246 0 1.379075551 140728276190000 32
E 0 247 0 1.379076083 140728276193200 32
E 0 248 0 1.379076693 140728276196400 32
E 0 249 0 1.379077235 140728276199600 32
E 0 250 0 1.379077797 140728276202800 32
E 0 251 0 1.379078348 140728276206000 32
E 0 252 0 1.379078890 140728276209200 32
E 0 253 0 1.379079355 140728276212400 32
E 0 254 0 1.379079878 140728276215600 32
E 0 255 0 1.379080381 140728276218800 32
E 0 256 0 1.379080914 140728276222000 32
E 0 257 0 1.379081446 140728276225200 32
E 0 258 0 1.379083527 140728276228400 32
E 0 259 0 1.379084640 140728276231600 32
E 0 260 0 1.379085192 140728276234800 32
E 0 261 0 1.379085734 140728276238000 32
E 0 262 0 1.379086354 140728276241200 32
E 0 263 0 1.379086896 140728276244400 32
E 0 264 0 1.379087467 140728276247600 32
E 0 265 0 1.379088057 140728276250800 32
E 0 266 0 1.379088580 140728276254000 32
E 0 267 0 1.379089064 140728276257200 32
E 0 268 0 1.379089587 140728276260400 32
E 0 269 0 1.379090080 140728276263600 32
E 0 270 0 1.379090632 140728276266800 32
E 0 271 0 1.379091203 140728276270000 32
E 0 272 0 1.379091726 140728276273200 32
E 0 273 0 1.379092229 140728276276400 32
E 0 274 0 1.379092994 140728276279600 32
E 0 275 0 1.379093536 140728276282800 32
E 0 276 0 1.379094117 140728276286000 32
E 0 277 0 1.379094649 140728276289200 32
E 0 278 0 1.379095162 140728276292400 32
E 0 279 0 1.379095685 140728276295600 32
E 0 280 0 1.379096266 140728276298800 32
E 0 281 0 1.379096798 140728276302000 32
E 0 282 0 1.379097369 140728276305200 32
E 0 283 0 1.379097882 140728276308400 32
E 0 284 0 1.379098395 140728276311600 32
E 0 285 0 1.379099838 140728276314800 32
E 0 286 0 1.379101793 140728276318000 32
E 0 287 0 1.379102422 140728276321200 32
E 0 288 0 1.379103003 140728276324400 32
E 0 289 0 1.379103603 140728276327600 32
E 0 290 0 1.379104213 140728276330800 32
E 0 291 0 1.379104920 140728276334000 32
E 0 292 0 1.379105655 140728276337200 32
E 0 293 0 1.379106207 140728276340400 32
E 0 294 0 1.379106730 140728276343600 32
E 0 295 0 1.379107272 140728276346800 32
E 0 296 0 1.379107853 140728276350000 32
E 0 297 0 1.379108375 140728276353200 32
E 0 298 0 1.379108917 140728276356400 32
E 0 299 0 1.379109547 140728276359600 32
E 0 300 0 1.379110108 140728276362800 32
E 0 301 0 1.379110757 140728276366000 32
E 0 302 0 1.379111366 140728276369200 32
E 0 303 0 1.379111899 140728276372400 32
E 0 304 0 1.379122566 140728276375600 32
E 0 305 0 1.379123176 140728276378800 32
E 0 306 0 1.379123708 140728276382000 32
E 0 307 0 1.379124231 140728276385200 32
E 0 308 0 1.379124957 140728276388400 32
E 0 309 0 1.379125780 140728276391600 32
E 0 310 0 1.379126293 140728276394800 32
E 0 311 0 1.379126854 140728276398000 32
E 0 312 0 1.379127396 140728276401200 32
E 0 313 0 1.379127977 140728276404400 32
E 0 314 0 1.379128558 140728276407600 32
E 0 315 0 1.379129090 140728276410800 32
E 0 316 0 1.379129565 140728276414000 32
E 0 317 0 1.379130155 140728276417200 32
E 0 318 0 1.379130687 140728276420400 32
E 0 319 0 1.379131481 140728276423600 32
E 0 320 0 1.379131975 140728276426800 32
E 0 321 0 1.379132652 140728276430000 32
E 0 322 0 1.379133262 140728276433200 32
E 0 323 0 1.379133824 140728276436400 32
E 0 324 0 1.379134472 140728276439600 32
E 0 325 0 1.379135014 140728276442800 32
E 0 326 0 1.379135721 140728276446000 32
E 0 327 0 1.379136311 140728276449200 32
E 0 328 0 1.379136960 140728276452400 32
E 0 329 0 1.379137512 140728276455600 32
E 0 330 0 1.379138054 140728276458800 32
E 0 331 0 1.379138906 140728276462000 32
E 0 332 0 1.379139622 140728276465200 32
E 0 333 0 1.379140154 140728276468400 32
E 0 334 0 1.379140813 140728276471600 32
E 0 335 0 1.379141422 140728276474800 32
E 0 336 0 1.379142274 140728276478000 32
E 0 337 0 1.379142816 140728276481200 32
E 0 338 0 1.379143445 140728276484400 32
E 0 339 0 1.379144036 140728276487600 32
E 0 340 0 1.379144549 140728276490800 32
E 0 341 0 1.379145072 140728276494000 32
E 0 342 0 1.379145652 140728276497200 32
E 0 343 0 1.379146224 140728276500400 32
E 0 344 0 1.379146795 140728276503600 32
E 0 345 0 1.379147375 140728276506800 32
E 0 346 0 1.379148160 140728276510000 32
E 0 347 0 1.379148682 140728276513200 32
E 0 348 0 1.379149340 140728276516400 32
E 0 349 0 1.379149853 140728276519600 32
E 0 350 0 1.379150560 140728276522800 32
E 0 351 0 1.379151073 140728276526000 32
E 0 352 0 1.379151586 140728276529200 32
E 0 353 0 1.379152119 140728276532400 32
E 0 354 0 1.379152767 140728276535600 32
E 0 355 0 1.379153300 140728276538800 32
E 0 356 0 1.379153880 140728276542000 32
E 0 357 0 1.379154422 140728276545200 32
E 0 358 0 1.379154984 140728276548400 32
E 0 359 0 1.379155526 140728276551600 32
E 0 360 0 1.379156039 140728276554800 32
E 0 361 0 1.379156571 140728276558000 32
E 0 362 0 1.379157075 140728276561200 32
E 0 363 0 1.379157655 140728276564400 32
E 0 364 0 1.379158275 140728276567600 32
E 0 365 0 1.379159136 140728276570800 32
E 0 366 0 1.379159746 140728276574000 32
E 0 367 0 1.379160395 140728276577200 32
E 0 368 0 1.379161072 140728276580400 32
E 0 369 0 1.379162263 140728276583600 32
E 0 370 0 1.379163144 140728276586800 32
E 0 371 0 1.379164538 140728276590000 32
E 0 372 0 1.379166416 140728276593200 32
E 0 373 0 1.379167026 140728276596400 32
E 0 374 0 1.379167635 140728276599600 32
E 0 375 0 1.379168216 140728276602800 32
E 0 376 0 1.379168826 140728276606000 32
E 0 377 0 1.379169707 140728276609200 32
E 0 378 0 1.379170230 140728276612400 32
E 0 379 0 1.379170810 140728276615600 32
E 0 380 0 1.379171401 140728276618800 32
E 0 381 0 1.379172030 140728276622000 32
E 0 382 0 1.379172621 140728276625200 32
E 0 383 0 1.379173250 140728276628400 32
E 0 384 0 1.379173840 140728276631600 32
E 0 385 0 1.379174421 140728276634800 32
E 0 386 0 1.379175070 140728276638000 32
E 0 387 0 1.379175612 140728276641200 32
E 0 388 0 1.379176144 140728276644400 32
E 0 389 0 1.379176696 140728276647600 32
E 0 390 0 1.379177218 140728276650800 32
E 0 391 0 1.379177741 140728276654000 32
E 0 392 0 1.379178274 140728276657200 32
E 0 393 0 1.379178787 140728276660400 32
E 0 394 0 1.379179319 140728276663600 32
E 0 395 0 1.379179842 140728276666800 32
E 0 396 0 1.379180393 140728276670000 32
E 0 397 0 1.379180945 140728276673200 32
E 0 398 0 1.379181545 140728276676400 32
E 0 399 0 1.379182823 140728276679600 32
E 0 400 0 1.379184604 140728276682800 32
E 0 401 0 1.379185592 140728276686000 32
E 0 402 0 1.379186318 140728276689200 32
E 0 403 0 1.379186937 140728276692400 32
E 0 404 0 1.379244232 140728276695600 32
E 0 405 0 1.379245287 140728276698800 32
E 0 406 0 1.379245791 140728276702000 32
E 0 407 0 1.379246391 140728276705200 32
E 0 408 0 1.379246913 140728276708400 32
E 0 409 0 1.379247407 140728276711600 32
E 0 410 0 1.379248007 140728276714800 32
E 0 411 0 1.379248569 140728276718000 32
E 0 412 0 1.379249091 140728276721200 32
E 0 413 0 1.379249711 140728276724400 32
E 0 414 0 1.379250340 140728276727600 32
E 0 415 0 1.379250892 140728276730800 32
E 0 416 0 1.379251444 140728276734000 32
E 0 417 0 1.379251986 140728276737200 32
E 0 418 0 1.379252634 140728276740400 32
E 0 419 0 1.379253147 140728276743600 32
E 0 420 0 1.379253747 140728276746800 32
E 0 421 0 1.379254260 140728276750000 32
E 0 422 0 1.379254764 140728276753200 32
E 0 423 0 1.379255267 140728276756400 32
E 0 424 0 1.379255809 140728276759600 32
E 0 425 0 1.379256535 140728276762800 32
E 0 426 0 1.379257135 140728276766000 32
E 0 427 0 1.379257881 140728276769200 32
E 0 428 0 1.379258394 140728276772400 32
E 0 429 0 1.379258955 140728276775600 32
E 0 430 0 1.379259478 140728276778800 32
E 0 431 0 1.379260039 140728276782000 32
E 0 432 0 1.379260630 140728276785200 32
E 0 433 0 1.379261172 140728276788400 32
E 0 434 0 1.379263301 140728276791600 32
E 0 435 0 1.379265237 140728276794800 32
E 0 436 0 1.379266322 140728276798000 32
E 0 437 0 1.379266951 140728276801200 32
E 0 438 0 1.379267977 140728276804400 32
E 0 439 0 1.379268722 140728276807600 32
E 0 440 0 1.379269390 140728276810800 32
E 0 441 0 1.379269951 140728276814000 32
E 0 442 0 1.379270465 140728276817200 32
E 0 443 0 1.379270987 140728276820400 32
E 0 444 0 1.379271578 140728276823600 32
E 0 445 0 1.379272158 140728276826800 32
E 0 446 0 1.379272788 140728276830000 32
E 0 447 0 1.379273368 140728276833200 32
E 0 448 0 1.379274056 140728276836400 32
E 0 449 0 1.379274811 140728276839600 32
E 0 450 0 1.379275508 140728276842800 32
E 0 451 0 1.379276224 140728276846000 32
E 0 452 0 1.379277221 140728276849200 32
E 0 453 0 1.379277812 140728276852400 32
E 0 454 0 1.379278402 140728276855600 32
E 0 455 0 1.379279099 140728276858800 32
E 0 456 0 1.379279893 140728276862000 32
E 0 457 0 1.379280551 140728276865200 32
E 0 458 0 1.379281180 140728276868400 32
E 0 459 0 1.379281771 140728276871600 32
E 0 460 0 1.379282332 140728276874800 32
E 0 461 0 1.379282903 140728276878000 32
E 0 462 0 1.379283426 140728276881200 32
E 0 463 0 1.379283978 140728276884400 32
E 0 464 0 1.379284520 140728276887600 32
E 0 465 0 1.379285033 140728276890800 32
E 0 466 0 1.379285497 140728276894000 32
E 0 467 0 1.379286010 140728276897200 32
E 0 468 0 1.379286533 140728276900400 32
E 0 469 0 1.379287027 140728276903600 32
E 0 470 0 1.379287540 140728276906800 32
E 0 471 0 1.379288062 140728276910000 32
E 0 472 0 1.379288556 140728276913200 32
E 0 473 0 1.379289030 140728276916400 32
E 0 474 0 1.379289611 140728276919600 32
E 0 475 0 1.379290134 140728276922800 32
E 0 476 0 1.379290695 140728276926000 32
E 0 477 0 1.379291170 140728276929200 32
E 0 478 0 1.379291644 140728276932400 32
E 0 479 0 1.379292360 140728276935600 32
E 0 480 0 1.379292864 140728276938800 32
E 0 481 0 1.379293348 140728276942000 32
E 0 482 0 1.379293890 140728276945200 32
E 0 483 0 1.379294422 140728276948400 32
E 0 484 0 1.379295042 140728276951600 32
E 0 485 0 1.379295622 140728276954800 32
E 0 486 0 1.379296184 140728276958000 32
E 0 487 0 1.379296658 140728276961200 32
E 0 488 0 1.379297113 140728276964400 32
E 0 489 0 1.379297617 140728276967600 32
E 0 490 0 1.379298236 140728276970800 32
E 0 491 0 1.379298730 140728276974000 32
E 0 492 0 1.379299252 140728276977200 32
E 0 493 0 1.379299756 140728276980400 32
E 0 494 0 1.379300317 140728276983600 32
E 0 495 0 1.379300792 140728276986800 32
E 0 496 0 1.379301334 140728276990000 32
E 0 497 0 1.379302195 140728276993200 32
E 0 498 0 1.379302795 140728276996400 32
E 0 499 0 1.379303308 140728276999600 32
E 0 500 0 1.379303870 140728277002800 32
E 0 501 0 1.379304480 140728277006000 32
E 0 502 0 1.379304964 140728277009200 32
E 0 503 0 1.379305428 140728277012400 32
E 0 504 0 1.379330131 140728277015600 32
E 0 505 0 1.379330673 140728277018800 32
E 0 506 0 1.379331370 140728277022000 32
E 0 507 0 1.379331990 140728277025200 32
E 0 508 0 1.379332464 140728277028400 32
E 0 509 0 1.379332958 140728277031600 32
E 0 510 0 1.379333519 140728277034800 32
E 0 511 0 1.379334042 140728277038000 32
E 0 512 0 1.379334613 140728277041200 32
E 0 513 0 1.379335194 140728277044400 32
E 0 514 0 1.379335697 140728277047600 32
E 0 515 0 1.379336307 140728277050800 32
E 0 516 0 1.379336955 140728277054000 32
E 0 517 0 1.379337623 140728277057200 32
E 0 518 0 1.379338107 140728277060400 32
E 0 519 0 1.379338591 140728277063600 32
E 0 520 0 1.379339046 140728277066800 32
E 0 521 0 1.379339540 140728277070000 32
E 0 522 0 1.379340024 140728277073200 32
E 0 523 0 1.379340653 140728277076400 32
E 0 524 0 1.379341195 140728277079600 32
E 0 525 0 1.379341708 140728277082800 32
E 0 526 0 1.379342260 140728277086000 32
E 0 527 0 1.379343228 140728277089200 32
E 0 528 0 1.379343799 140728277092400 32
E 0 529 0 1.379344283 140728277095600 32
E 0 530 0 1.379344767 140728277098800 32
E 0 531 0 1.379345232 140728277102000 32
E 0 532 0 1.379345716 140728277105200 32
E 0 533 0 1.379346238 140728277108400 32
E 0 534 0 1.379346761 140728277111600 32
E 0 535 0 1.379347294 140728277114800 32
E 0 536 0 1.379347855 140728277118000 32
E 0 537 0 1.379348407 140728277121200 32
E 0 538 0 1.379349210 140728277124400 32
E 0 539 0 1.379349694 140728277127600 32
E 0 540 0 1.379350178 140728277130800 32
E 0 541 0 1.379350730 140728277134000 32
E 0 542 0 1.379351204 140728277137200 32
E 0 543 0 1.379351708 140728277140400 32
E 0 544 0 1.379352211 140728277143600 32
E 0 545 0 1.379352743 140728277146800 32
E 0 546 0 1.379353276 140728277150000 32
E 0 547 0 1.379353827 140728277153200 32
E 0 548 0 1.379354428 140728277156400 32
E 0 549 0 1.379355183 140728277159600 32
E 0 550 0 1.379355667 140728277162800 32
E 0 551 0 1.379356209 140728277166000 32
E 0 552 0 1.379356780 140728277169200 32
E 0 553 0 1.379357428 140728277172400 32
E 0 554 0 1.379358038 140728277175600 32
E 0 555 0 1.379358725 140728277178800 32
E 0 556 0 1.379359268 140728277182000 32
E 0 557 0 1.379359868 140728277185200 32
E 0 558 0 1.379360778 140728277188400 32
E 0 559 0 1.379361339 140728277191600 32
E 0 560 0 1.379361862 140728277194800 32
E 0 561 0 1.379362665 140728277198000 32
E 0 562 0 1.379363449 140728277201200 32
E 0 563 0 1.379363972 140728277204400 32
E 0 564 0 1.379364533 140728277207600 32
E 0 565 0 1.379365056 140728277210800 32
E 0 566 0 1.379365579 140728277214000 32
E 0 567 0 1.379366295 140728277217200 32
E 0 568 0 1.379366866 140728277220400 32
E 0 569 0 1.379367437 140728277223600 32
E 0 570 0 1.379368057 140728277226800 32
E 0 571 0 1.379368705 140728277230000 32
E 0 572 0 1.379369286 140728277233200 32
E 0 573 0 1.379370012 140728277236400 32
E 0 574 0 1.379370554 140728277239600 32
E 0 575 0 1.379371135 140728277242800 32
E 0 576 0 1.379371871 140728277246000 32
E 0 577 0 1.379372422 140728277249200 32
E 0 578 0 1.379372955 140728277252400 32
E 0 579 0 1.379373449 140728277255600 32
E 0 580 0 1.379374020 140728277258800 32
E 0 581 0 1.379374678 140728277262000 32
E 0 582 0 1.379375220 140728277265200 32
E 0 583 0 1.379375810 140728277268400 32
E 0 584 0 1.379376314 140728277271600 32
E 0 585 0 1.379376962 140728277274800 32
E 0 586 0 1.379377592 140728277278000 32
E 0 587 0 1.379378192 140728277281200 32
E 0 588 0 1.379378801 140728277284400 32
E 0 589 0 1.379379498 140728277287600 32
E 0 590 0 1.379380099 140728277290800 32
E 0 591 0 1.379380825 140728277294000 32
E 0 592 0 1.379381386 140728277297200 32
E 0 593 0 1.379381870 140728277300400 32
E 0 594 0 1.379382422 140728277303600 32
E 0 595 0 1.379382944 140728277306800 32
E 0 596 0 1.379383487 140728277310000 32
E 0 597 0 1.379384029 140728277313200 32
E 0 598 0 1.379384551 140728277316400 32
E 0 599 0 1.379385171 140728277319600 32
E 0 600 0 1.379385713 140728277322800 32
E 0 601 0 1.379386255 140728277326000 32
E 0 602 0 1.379386787 140728277329200 32
E 0 603 0 1.379387358 140728277332400 32
E 0 604 0 1.379401849 140728277335600 32
E 0 605 0 1.379402469 140728277338800 32
E 0 606 0 1.379402933 140728277342000 32
E 0 607 0 1.379403601 140728277345200 32
E 0 608 0 1.379404405 140728277348400 32
E 0 609 0 1.379405015 140728277351600 32
E 0 610 0 1.379405586 140728277354800 32
E 0 611 0 1.379406128 140728277358000 32
E 0 612 0 1.379406641 140728277361200 32
E 0 613 0 1.379407163 140728277364400 32
E 0 614 0 1.379407696 140728277367600 32
E 0 615 0 1.379408364 140728277370800 32
E 0 616 0 1.379408896 140728277374000 32
E 0 617 0 1.379409516 140728277377200 32
E 0 618 0 1.379410145 140728277380400 32
E 0 619 0 1.379410677 140728277383600 32
E 0 620 0 1.379411229 140728277386800 32
E 0 621 0 1.379411810 140728277390000 32
E 0 622 0 1.379412391 140728277393200 32
E 0 623 0 1.379412962 140728277396400 32
E 0 624 0 1.379413504 140728277399600 32
E 0 625 0 1.379414056 140728277402800 32
E 0 626 0 1.379414607 140728277406000 32
E 0 627 0 1.379415111 140728277409200 32
E 0 628 0 1.379415662 140728277412400 32
E 0 629 0 1.379416146 140728277415600 32
E 0 630 0 1.379416669 140728277418800 32
E 0 631 0 1.379417434 140728277422000 32
E 0 632 0 1.379417927 140728277425200 32
E 0 633 0 1.379418479 140728277428400 32
E 0 634 0 1.379419031 140728277431600 32
